band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
95,band_95,confirmed,1,49,49,1.0,0.007440837936908484,0.003515464880700562
15,band_15,confirmed,1,49,49,1.0,0.006897690315411171,0.003515464880700562
102,band_102,confirmed,1,49,49,1.0,0.00686674027676102,0.003515464880700562
132,band_132,confirmed,1,49,49,1.0,0.006658506012509376,0.003515464880700562
142,band_142,confirmed,1,49,49,1.0,0.0065095732657652625,0.003515464880700562
27,band_27,confirmed,1,49,49,1.0,0.006483939653395988,0.003515464880700562
122,band_122,confirmed,1,49,49,1.0,0.006343107429817293,0.003515464880700562
121,band_121,confirmed,1,49,49,1.0,0.006281034689649035,0.003515464880700562
120,band_120,confirmed,1,49,49,1.0,0.0059948591157946325,0.003515464880700562
28,band_28,confirmed,1,49,49,1.0,0.005893803588507303,0.003515464880700562
14,band_14,confirmed,1,49,49,1.0,0.005741792990943448,0.003515464880700562
96,band_96,confirmed,1,49,49,1.0,0.005647792922709168,0.003515464880700562
5,band_5,confirmed,1,49,49,1.0,0.005573534670798435,0.003515464880700562
41,band_41,confirmed,1,49,49,1.0,0.005559492925853786,0.003515464880700562
162,band_162,confirmed,1,49,49,1.0,0.005510394878959619,0.003515464880700562
54,band_54,confirmed,1,49,49,1.0,0.00533795877298689,0.003515464880700562
72,band_72,confirmed,1,48,49,0.9795918367346939,0.005487029663149216,0.003515464880700562
42,band_42,confirmed,1,48,49,0.9795918367346939,0.004970092866592009,0.003515464880700562
98,band_98,confirmed,1,46,49,0.9387755102040817,0.00489715945102985,0.003515464880700562
97,band_97,confirmed,1,46,49,0.9387755102040817,0.004574818603679245,0.003515464880700562
123,band_123,confirmed,1,45,49,0.9183673469387755,0.004513045165977405,0.003515464880700562
119,band_119,confirmed,1,40,49,0.8163265306122449,0.004355799849718571,0.003515464880700562
125,band_125,confirmed,1,40,49,0.8163265306122449,0.0040646717414527965,0.003515464880700562
167,band_167,confirmed,1,37,49,0.7551020408163265,0.0038551750315898546,0.003515464880700562
104,band_104,confirmed,1,34,49,0.6938775510204082,0.0039450259192550675,0.003515464880700562
82,band_82,confirmed,1,32,49,0.6530612244897959,0.0036194297986295344,0.003515464880700562
103,band_103,confirmed,1,30,49,0.6122448979591837,0.003864960819472559,0.003515464880700562
124,band_124,tentative,1,30,49,0.6122448979591837,0.0037390159471708184,0.003515464880700562
168,band_168,rejected,0,23,49,0.46938775510204084,0.003528752012840758,0.003515464880700562
145,band_145,rejected,0,15,49,0.30612244897959184,0.003275127652369101,0.003515464880700562
0,band_0,rejected,0,4,49,0.08163265306122448,,0.003515464880700562
