rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
99,27,band_27,0.0,0.0,45,11
100,28,band_28,0.0,0.0,45,11
101,29,band_29,0.0,0.0,45,11
102,30,band_30,0.0,0.0,28,11
103,34,band_34,0.0,0.0,45,11
104,35,band_35,0.0,0.0,45,11
105,37,band_37,0.0,0.0,45,11
106,38,band_38,0.0,0.0,45,11
107,39,band_39,0.0,0.0,45,11
108,40,band_40,0.0,0.0,45,11
109,41,band_41,0.0,0.0,45,11
110,42,band_42,0.0,0.0,45,11
111,43,band_43,0.0,0.0,45,11
112,44,band_44,0.0,0.0,45,11
113,46,band_46,0.0,0.0,45,11
114,48,band_48,0.0,0.0,45,11
115,49,band_49,0.0,0.0,45,11
116,50,band_50,0.0,0.0,45,11
117,51,band_51,0.0,0.0,45,11
118,59,band_59,0.0,0.0,28,11
119,64,band_64,0.0,0.0,45,11
120,66,band_66,0.0,0.0,45,11
121,68,band_68,0.0,0.0,45,11
122,69,band_69,0.0,0.0,45,11
123,70,band_70,0.0,0.0,45,11
124,71,band_71,0.0,0.0,45,11
125,72,band_72,0.0,0.0,45,11
126,73,band_73,0.0,0.0,45,11
127,75,band_75,0.0,0.0,45,11
128,76,band_76,0.0,0.0,45,11
129,77,band_77,0.0,0.0,45,11
130,78,band_78,0.0,0.0,45,11
131,79,band_79,0.0,0.0,45,11
132,82,band_82,0.0,0.0,28,11
133,86,band_86,0.0,0.0,45,11
134,87,band_87,0.0,0.0,45,11
135,88,band_88,0.0,0.0,45,11
136,90,band_90,0.0,0.0,45,11
137,95,band_95,0.0,0.0,45,11
138,96,band_96,0.0,0.0,45,11
139,97,band_97,0.0,0.0,45,11
140,98,band_98,0.0,0.0,45,11
141,103,band_103,0.0,0.0,45,11
142,104,band_104,0.0,0.0,45,11
143,107,band_107,0.0,0.0,45,11
144,109,band_109,0.0,0.0,45,11
145,110,band_110,0.0,0.0,45,11
146,111,band_111,0.0,0.0,45,11
147,112,band_112,0.0,0.0,45,11
148,117,band_117,0.0,0.0,45,11
149,119,band_119,0.0,0.0,45,11
150,120,band_120,0.0,0.0,45,11
151,121,band_121,0.0,0.0,45,11
152,122,band_122,0.0,0.0,45,11
153,123,band_123,0.0,0.0,45,11
154,124,band_124,0.0,0.0,45,11
155,125,band_125,0.0,0.0,45,11
156,126,band_126,0.0,0.0,45,11
157,128,band_128,0.0,0.0,45,11
158,130,band_130,0.0,0.0,45,11
159,131,band_131,0.0,0.0,45,11
160,132,band_132,0.0,0.0,45,11
161,135,band_135,0.0,0.0,45,11
162,137,band_137,0.0,0.0,45,11
163,138,band_138,0.0,0.0,45,11
164,139,band_139,0.0,0.0,45,11
165,140,band_140,0.0,0.0,28,11
166,147,band_147,0.0,0.0,45,11
167,153,band_153,0.0,0.0,36,11
168,154,band_154,0.0,0.0,45,11
169,155,band_155,0.0,0.0,45,11
170,162,band_162,0.0,0.0,45,11
171,164,band_164,0.0,0.0,45,11
172,165,band_165,0.0,0.0,45,11
173,166,band_166,0.0,0.0,45,11
174,167,band_167,0.0,0.0,45,11
175,168,band_168,0.0,0.0,45,11
176,169,band_169,0.0,0.0,45,11
177,171,band_171,0.0,0.0,45,11
178,172,band_172,0.0,0.0,45,11
179,173,band_173,0.0,0.0,45,11
180,174,band_174,0.0,0.0,45,11
181,175,band_175,0.0,0.0,45,11
182,176,band_176,0.0,0.0,45,11
183,179,band_179,0.0,0.0,45,11
184,181,band_181,0.0,0.0,45,11
