band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
6,band_6,confirmed,1,43,49,0.8775510204081632,0.002649683548525984,0.0018516257785658999
110,band_110,confirmed,1,43,49,0.8775510204081632,0.0025636636360429643,0.0018516257785658999
98,band_98,confirmed,1,43,49,0.8775510204081632,0.0024273550200437336,0.0018516257785658999
156,band_156,confirmed,1,43,49,0.8775510204081632,0.0024056674580115924,0.0018516257785658999
54,band_54,confirmed,1,43,49,0.8775510204081632,0.0023709320467246342,0.0018516257785658999
50,band_50,confirmed,1,43,49,0.8775510204081632,0.002367204886316871,0.0018516257785658999
183,band_183,confirmed,1,42,49,0.8571428571428571,0.002369529298148681,0.0018516257785658999
174,band_174,confirmed,1,42,49,0.8571428571428571,0.00230628644809575,0.0018516257785658999
96,band_96,confirmed,1,41,49,0.8367346938775511,0.002551348075104888,0.0018516257785658999
33,band_33,confirmed,1,40,49,0.8163265306122449,0.0023940690402106677,0.0018516257785658999
42,band_42,confirmed,1,37,49,0.7551020408163265,0.002159860770491755,0.0018516257785658999
123,band_123,confirmed,1,37,49,0.7551020408163265,0.0021321251471331606,0.0018516257785658999
111,band_111,confirmed,1,37,49,0.7551020408163265,0.0020453416103294675,0.0018516257785658999
58,band_58,confirmed,1,36,49,0.7346938775510204,0.002315977709939019,0.0018516257785658999
97,band_97,confirmed,1,36,49,0.7346938775510204,0.0021145885687725552,0.0018516257785658999
125,band_125,confirmed,1,36,49,0.7346938775510204,0.0020617615767147233,0.0018516257785658999
112,band_112,confirmed,1,36,49,0.7346938775510204,0.001996713152031215,0.0018516257785658999
5,band_5,tentative,1,35,49,0.7142857142857143,0.0021350541581929327,0.0018516257785658999
61,band_61,confirmed,1,34,49,0.6938775510204082,0.0022155839964814565,0.0018516257785658999
59,band_59,tentative,1,32,49,0.6530612244897959,0.0021354139908627105,0.0018516257785658999
20,band_20,tentative,1,31,49,0.6326530612244898,0.0021019452757421145,0.0018516257785658999
79,band_79,tentative,1,30,49,0.6122448979591837,0.0020760655978015346,0.0018516257785658999
119,band_119,tentative,1,28,49,0.5714285714285714,0.0019816551387122593,0.0018516257785658999
158,band_158,tentative,1,28,49,0.5714285714285714,0.0019707881273576698,0.0018516257785658999
88,band_88,tentative,1,28,49,0.5714285714285714,0.001953163953157664,0.0018516257785658999
104,band_104,tentative,1,28,49,0.5714285714285714,0.001883001340330892,0.0018516257785658999
117,band_117,tentative,1,27,49,0.5510204081632653,0.0018354009710090907,0.0018516257785658999
124,band_124,rejected,0,25,49,0.5102040816326531,0.0018803065766306655,0.0018516257785658999
103,band_103,rejected,0,24,49,0.4897959183673469,0.0018511567123740533,0.0018516257785658999
175,band_175,rejected,0,24,49,0.4897959183673469,0.001794421228594359,0.0018516257785658999
167,band_167,rejected,0,20,49,0.40816326530612246,0.001748199464907485,0.0018516257785658999
168,band_168,rejected,0,19,49,0.3877551020408163,0.0016628267227457095,0.0018516257785658999
181,band_181,rejected,0,14,49,0.2857142857142857,0.0015719829544449551,0.0018516257785658999
34,band_34,rejected,0,13,49,0.2653061224489796,0.0016837007224226514,0.0018516257785658999
82,band_82,rejected,0,13,49,0.2653061224489796,0.0016546355316140958,0.0018516257785658999
153,band_153,rejected,0,13,49,0.2653061224489796,0.0016076820695900434,0.0018516257785658999
64,band_64,rejected,0,10,49,0.20408163265306123,,0.0018516257785658999
152,band_152,rejected,0,9,49,0.1836734693877551,,0.0018516257785658999
155,band_155,rejected,0,9,49,0.1836734693877551,,0.0018516257785658999
21,band_21,rejected,0,7,49,0.14285714285714285,,0.0018516257785658999
19,band_19,rejected,0,6,49,0.12244897959183673,,0.0018516257785658999
35,band_35,rejected,0,6,49,0.12244897959183673,,0.0018516257785658999
145,band_145,rejected,0,4,49,0.08163265306122448,,0.0018516257785658999
140,band_140,rejected,0,3,49,0.061224489795918366,,0.0018516257785658999
0,band_0,rejected,0,1,49,0.02040816326530612,,0.0018516257785658999
30,band_30,rejected,0,0,49,0.0,,0.0018516257785658999
36,band_36,rejected,0,0,49,0.0,,0.0018516257785658999
56,band_56,rejected,0,0,49,0.0,,0.0018516257785658999
63,band_63,rejected,0,0,49,0.0,,0.0018516257785658999
65,band_65,rejected,0,0,49,0.0,,0.0018516257785658999
86,band_86,rejected,0,0,49,0.0,,0.0018516257785658999
87,band_87,rejected,0,0,49,0.0,,0.0018516257785658999
115,band_115,rejected,0,0,49,0.0,,0.0018516257785658999
116,band_116,rejected,0,0,49,0.0,,0.0018516257785658999
118,band_118,rejected,0,0,49,0.0,,0.0018516257785658999
144,band_144,rejected,0,0,49,0.0,,0.0018516257785658999
146,band_146,rejected,0,0,49,0.0,,0.0018516257785658999
159,band_159,rejected,0,0,49,0.0,,0.0018516257785658999
160,band_160,rejected,0,0,49,0.0,,0.0018516257785658999
161,band_161,rejected,0,0,49,0.0,,0.0018516257785658999
