rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
118,82,band_82,0.03184054320157494,0.0,28,10
119,163,band_163,0.02994026768293029,0.0,36,10
120,166,band_166,0.02891128476983126,0.0,36,10
121,137,band_137,0.027510477917268808,0.0,36,10
122,139,band_139,0.02701012522025005,0.0,36,10
123,74,band_74,0.026150564330871293,0.0,36,10
124,38,band_38,0.02228119936808694,0.0,36,10
125,95,band_95,0.013976609201910696,0.0,36,10
126,97,band_97,0.00493966823946362,0.0,36,10
127,0,band_0,0.0,0.0,36,10
128,3,band_3,0.0,0.0,36,10
129,5,band_5,0.0,0.0,36,10
130,8,band_8,0.0,0.0,36,10
131,9,band_9,0.0,0.0,36,10
132,10,band_10,0.0,0.0,36,10
133,13,band_13,0.0,0.0,36,10
134,14,band_14,0.0,0.0,36,10
135,24,band_24,0.0,0.0,36,10
136,25,band_25,0.0,0.0,36,10
137,32,band_32,0.0,0.0,28,10
138,39,band_39,0.0,0.0,36,10
139,46,band_46,0.0,0.0,36,10
140,47,band_47,0.0,0.0,36,10
141,48,band_48,0.0,0.0,36,10
142,51,band_51,0.0,0.0,36,10
143,66,band_66,0.0,0.0,36,10
144,68,band_68,0.0,0.0,36,10
145,70,band_70,0.0,0.0,36,10
146,71,band_71,0.0,0.0,36,10
147,72,band_72,0.0,0.0,36,10
148,73,band_73,0.0,0.0,36,10
149,75,band_75,0.0,0.0,36,10
150,76,band_76,0.0,0.0,36,10
151,78,band_78,0.0,0.0,36,10
152,80,band_80,0.0,0.0,36,10
153,81,band_81,0.0,0.0,36,10
154,84,band_84,0.0,0.0,10,10
155,86,band_86,0.0,0.0,6,10
156,87,band_87,0.0,0.0,36,10
157,89,band_89,0.0,0.0,36,10
158,93,band_93,0.0,0.0,36,10
159,100,band_100,0.0,0.0,36,10
160,104,band_104,0.0,0.0,36,10
161,106,band_106,0.0,0.0,36,10
162,107,band_107,0.0,0.0,36,10
163,108,band_108,0.0,0.0,36,10
164,109,band_109,0.0,0.0,36,10
165,121,band_121,0.0,0.0,36,10
166,124,band_124,0.0,0.0,36,10
167,125,band_125,0.0,0.0,36,10
168,128,band_128,0.0,0.0,36,10
169,130,band_130,0.0,0.0,36,10
170,134,band_134,0.0,0.0,36,10
171,135,band_135,0.0,0.0,36,10
172,140,band_140,0.0,0.0,21,10
173,152,band_152,0.0,0.0,28,10
174,154,band_154,0.0,0.0,36,10
175,157,band_157,0.0,0.0,28,10
176,162,band_162,0.0,0.0,36,10
177,164,band_164,0.0,0.0,36,10
178,167,band_167,0.0,0.0,36,10
179,168,band_168,0.0,0.0,36,10
180,169,band_169,0.0,0.0,36,10
181,171,band_171,0.0,0.0,36,10
182,173,band_173,0.0,0.0,36,10
183,174,band_174,0.0,0.0,36,10
184,175,band_175,0.0,0.0,36,10
