band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
54,band_54,confirmed,1,35,49,0.7142857142857143,0.004509576317030409,0.0032143889217076537
85,band_85,tentative,1,34,49,0.6938775510204082,0.0042645126712305866,0.0032143889217076537
86,band_86,tentative,1,34,49,0.6938775510204082,0.004150981653405475,0.0032143889217076537
96,band_96,tentative,1,33,49,0.673469387755102,0.004340369919291434,0.0032143889217076537
34,band_34,tentative,1,32,49,0.6530612244897959,0.004056208441889319,0.0032143889217076537
49,band_49,tentative,1,30,49,0.6122448979591837,0.003819408354793965,0.0032143889217076537
64,band_64,tentative,1,30,49,0.6122448979591837,0.0037487072747204573,0.0032143889217076537
122,band_122,tentative,1,30,49,0.6122448979591837,0.0035778409635358424,0.0032143889217076537
150,band_150,tentative,1,28,49,0.5714285714285714,0.0038131025005777755,0.0032143889217076537
155,band_155,confirmed,1,28,49,0.5714285714285714,0.003579374362406231,0.0032143889217076537
169,band_169,tentative,1,28,49,0.5714285714285714,0.0035065330609202134,0.0032143889217076537
87,band_87,tentative,1,28,49,0.5714285714285714,0.003361156756378491,0.0032143889217076537
77,band_77,tentative,1,26,49,0.5306122448979592,0.0034902391148106584,0.0032143889217076537
158,band_158,confirmed,1,26,49,0.5306122448979592,0.003250056531439105,0.0032143889217076537
48,band_48,tentative,1,26,49,0.5306122448979592,0.003240561920756196,0.0032143889217076537
143,band_143,tentative,1,24,49,0.4897959183673469,0.0031336969542141236,0.0032143889217076537
103,band_103,tentative,1,24,49,0.4897959183673469,0.0031121071931071126,0.0032143889217076537
130,band_130,rejected,0,29,49,0.5918367346938775,0.003503510414144513,0.0032143889217076537
132,band_132,rejected,0,25,49,0.5102040816326531,0.0032898438992982637,0.0032143889217076537
33,band_33,rejected,0,24,49,0.4897959183673469,0.0034178867815808484,0.0032143889217076537
111,band_111,rejected,0,24,49,0.4897959183673469,0.003311689220784325,0.0032143889217076537
177,band_177,rejected,0,23,49,0.46938775510204084,0.0031256119785161946,0.0032143889217076537
88,band_88,rejected,0,23,49,0.46938775510204084,0.003011563734670551,0.0032143889217076537
3,band_3,rejected,0,22,49,0.4489795918367347,0.0029024583237627316,0.0032143889217076537
104,band_104,rejected,0,21,49,0.42857142857142855,0.003081759162570198,0.0032143889217076537
133,band_133,rejected,0,21,49,0.42857142857142855,0.003042534291827118,0.0032143889217076537
23,band_23,rejected,0,21,49,0.42857142857142855,0.0029493653974210945,0.0032143889217076537
168,band_168,rejected,0,20,49,0.40816326530612246,0.0029364181307292296,0.0032143889217076537
61,band_61,rejected,0,20,49,0.40816326530612246,0.002836933639817217,0.0032143889217076537
171,band_171,rejected,0,20,49,0.40816326530612246,0.0027574478985682455,0.0032143889217076537
128,band_128,rejected,0,19,49,0.3877551020408163,0.003084548388231397,0.0032143889217076537
65,band_65,rejected,0,18,49,0.3673469387755102,0.0029318363849102722,0.0032143889217076537
84,band_84,rejected,0,17,49,0.3469387755102041,0.0027782219104633137,0.0032143889217076537
180,band_180,rejected,0,16,49,0.32653061224489793,0.0029091835425483978,0.0032143889217076537
167,band_167,rejected,0,16,49,0.32653061224489793,0.0026669642358113214,0.0032143889217076537
50,band_50,rejected,0,15,49,0.30612244897959184,0.0026052613396679936,0.0032143889217076537
145,band_145,rejected,0,15,49,0.30612244897959184,0.0025569802087233805,0.0032143889217076537
107,band_107,rejected,0,14,49,0.2857142857142857,0.002802771498450661,0.0032143889217076537
8,band_8,rejected,0,11,49,0.22448979591836735,,0.0032143889217076537
166,band_166,rejected,0,8,49,0.16326530612244897,,0.0032143889217076537
5,band_5,rejected,0,7,49,0.14285714285714285,,0.0032143889217076537
126,band_126,rejected,0,7,49,0.14285714285714285,,0.0032143889217076537
173,band_173,rejected,0,5,49,0.10204081632653061,,0.0032143889217076537
181,band_181,rejected,0,5,49,0.10204081632653061,,0.0032143889217076537
110,band_110,rejected,0,4,49,0.08163265306122448,,0.0032143889217076537
147,band_147,rejected,0,4,49,0.08163265306122448,,0.0032143889217076537
7,band_7,rejected,0,3,49,0.061224489795918366,,0.0032143889217076537
46,band_46,rejected,0,3,49,0.061224489795918366,,0.0032143889217076537
66,band_66,rejected,0,3,49,0.061224489795918366,,0.0032143889217076537
97,band_97,rejected,0,3,49,0.061224489795918366,,0.0032143889217076537
108,band_108,rejected,0,3,49,0.061224489795918366,,0.0032143889217076537
146,band_146,rejected,0,3,49,0.061224489795918366,,0.0032143889217076537
52,band_52,rejected,0,2,49,0.04081632653061224,,0.0032143889217076537
70,band_70,rejected,0,2,49,0.04081632653061224,,0.0032143889217076537
73,band_73,rejected,0,2,49,0.04081632653061224,,0.0032143889217076537
157,band_157,rejected,0,2,49,0.04081632653061224,,0.0032143889217076537
1,band_1,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
6,band_6,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
32,band_32,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
42,band_42,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
44,band_44,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
51,band_51,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
59,band_59,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
78,band_78,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
79,band_79,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
105,band_105,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
125,band_125,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
152,band_152,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
153,band_153,rejected,0,1,49,0.02040816326530612,,0.0032143889217076537
0,band_0,rejected,0,0,49,0.0,,0.0032143889217076537
13,band_13,rejected,0,0,49,0.0,,0.0032143889217076537
14,band_14,rejected,0,0,49,0.0,,0.0032143889217076537
15,band_15,rejected,0,0,49,0.0,,0.0032143889217076537
16,band_16,rejected,0,0,49,0.0,,0.0032143889217076537
17,band_17,rejected,0,0,49,0.0,,0.0032143889217076537
18,band_18,rejected,0,0,49,0.0,,0.0032143889217076537
19,band_19,rejected,0,0,49,0.0,,0.0032143889217076537
20,band_20,rejected,0,0,49,0.0,,0.0032143889217076537
21,band_21,rejected,0,0,49,0.0,,0.0032143889217076537
28,band_28,rejected,0,0,49,0.0,,0.0032143889217076537
29,band_29,rejected,0,0,49,0.0,,0.0032143889217076537
30,band_30,rejected,0,0,49,0.0,,0.0032143889217076537
35,band_35,rejected,0,0,49,0.0,,0.0032143889217076537
36,band_36,rejected,0,0,49,0.0,,0.0032143889217076537
43,band_43,rejected,0,0,49,0.0,,0.0032143889217076537
57,band_57,rejected,0,0,49,0.0,,0.0032143889217076537
58,band_58,rejected,0,0,49,0.0,,0.0032143889217076537
71,band_71,rejected,0,0,49,0.0,,0.0032143889217076537
72,band_72,rejected,0,0,49,0.0,,0.0032143889217076537
82,band_82,rejected,0,0,49,0.0,,0.0032143889217076537
113,band_113,rejected,0,0,49,0.0,,0.0032143889217076537
114,band_114,rejected,0,0,49,0.0,,0.0032143889217076537
115,band_115,rejected,0,0,49,0.0,,0.0032143889217076537
116,band_116,rejected,0,0,49,0.0,,0.0032143889217076537
118,band_118,rejected,0,0,49,0.0,,0.0032143889217076537
123,band_123,rejected,0,0,49,0.0,,0.0032143889217076537
124,band_124,rejected,0,0,49,0.0,,0.0032143889217076537
138,band_138,rejected,0,0,49,0.0,,0.0032143889217076537
139,band_139,rejected,0,0,49,0.0,,0.0032143889217076537
140,band_140,rejected,0,0,49,0.0,,0.0032143889217076537
142,band_142,rejected,0,0,49,0.0,,0.0032143889217076537
159,band_159,rejected,0,0,49,0.0,,0.0032143889217076537
160,band_160,rejected,0,0,49,0.0,,0.0032143889217076537
161,band_161,rejected,0,0,49,0.0,,0.0032143889217076537
174,band_174,rejected,0,0,49,0.0,,0.0032143889217076537
175,band_175,rejected,0,0,49,0.0,,0.0032143889217076537
182,band_182,rejected,0,0,49,0.0,,0.0032143889217076537
183,band_183,rejected,0,0,49,0.0,,0.0032143889217076537
